trial_id,population,leg,band,target_epoch,trial_kind,injected_value
D34aefc1a83b4cd96,heldout,outbound,60_120,42,source_jitter,0.000100596316
D7111f99b08597b6d,heldout,outbound,60_120,22,dvv,-0.01
D05d2b67540183671,heldout,outbound,60_120,6,dvv,-0.002
D15dec1bd5fa8ec3e,heldout,outbound,60_120,10,dvv,0
D1f0a0e34da1ca4b2,heldout,outbound,60_120,38,dvv,-0.002
D3efde382e379fd26,heldout,outbound,60_120,40,dvv,0
D79931680b66754e5,heldout,outbound,60_120,14,dvv,0.0001
D0a7b7762c1bb71b6,heldout,outbound,60_120,0,dvv,0.001
D3a552a0a1f51b762,heldout,outbound,60_120,4,dvv,0.001
D013234546d553de8,heldout,outbound,60_120,36,dvv,-0.0005
D5bc645c6aca6fad3,heldout,outbound,60_120,34,dvv,0
D63ff0d5e17331f52,heldout,outbound,60_120,8,dvv,-0.005
D2bf75d67623ad63a,heldout,outbound,60_120,22,dvv,-0.0002
D1da67373ddca809d,heldout,outbound,60_120,2,dvv,0.0001
D5d8be0b35950b0b2,heldout,outbound,60_120,16,dvv,0.01
D3de2c74b4ff6d7fb,heldout,outbound,60_120,20,dvv,0.0002
D54ef50c7d9e14177,heldout,outbound,60_120,8,dvv,-0.001
D3af57aa8badcc9e0,heldout,outbound,60_120,28,dvv,0.002
D7de128dee84e0130,heldout,outbound,60_120,32,dvv,-0.001
D01bf8c8dc6a2cb60,heldout,outbound,60_120,34,dvv,0.01
D0a64e301c6973428,heldout,outbound,60_120,38,dvv,0.01
D720269c68b0c9be1,heldout,outbound,60_120,36,dvv,0
D50f44c72dc3d82e8,heldout,outbound,60_120,28,dvv,0
D76f6050a72752859,heldout,outbound,60_120,4,dvv,-0.0001
D473ca1faf96f67f6,heldout,outbound,60_120,26,dvv,-0.0002
D1efc935906373b28,heldout,outbound,60_120,6,dvv,0.001
D71c225d2970bae2a,heldout,outbound,60_120,36,dvv,0.01
D06dc22f732652f0e,heldout,outbound,60_120,0,dvv,-0.005
D6dd4ba8d50176219,heldout,outbound,60_120,18,dvv,-0.0001
D63ced844e414f603,heldout,outbound,60_120,28,dvv,-0.0001
D50c50767643cc8c8,heldout,outbound,60_120,10,dvv,-0.01
D77977bf693602021,heldout,outbound,60_120,44,dvv,-0.0001
D6a155cda99963640,heldout,outbound,60_120,2,dvv,-0.0002
D324dec754eba0ae6,heldout,outbound,60_120,16,dvv,-0.0001
D6cc5cc2d9ff86e99,heldout,outbound,60_120,36,dvv,0.0005
D554812c3c56740bd,heldout,outbound,60_120,16,dvv,-0.0002
D48c6520f3ce845ae,heldout,outbound,60_120,6,dvv,0.01
D57c9e060400ce2f9,heldout,outbound,60_120,30,dvv,0.001
D1e4a03ddd4ae3515,heldout,outbound,60_120,24,dvv,0
D3cf0b870332f46f6,heldout,outbound,60_120,38,dvv,0.002
D12588a5927825a16,heldout,outbound,60_120,42,dvv,-0.01
D13f480d8f10edeae,heldout,outbound,60_120,4,dvv,0
D2ee46fdaecc8b597,heldout,outbound,60_120,4,constant_shift,0.005
D210295154a5bbd54,heldout,outbound,60_120,30,dvv,0
D6486225adc5ae57c,heldout,outbound,60_120,24,dvv,-0.001
D13ac90a679528734,heldout,outbound,60_120,14,dvv,0.001
D364adf1ae478baf6,heldout,outbound,60_120,18,dvv,0.01
D65dc7896758dc4d4,heldout,outbound,60_120,30,source_jitter,-0.00034468812
D67ff590f07d764eb,heldout,outbound,60_120,36,dvv,0.005
D3cc93ce8104654e1,heldout,outbound,60_120,42,dvv,-0.005
D4ff7c4e03e524978,heldout,outbound,60_120,8,dvv,0.005
D639f39149a1a3bd5,heldout,outbound,60_120,26,dvv,0.002
D6439b7cbf897df5e,heldout,outbound,60_120,16,dvv,0.0002
D1f03a6912c43c016,heldout,outbound,60_120,20,dvv,0.002
D6af67769aa27b08d,heldout,outbound,60_120,2,dvv,-0.01
D1fdd2317739a7081,heldout,outbound,60_120,20,dvv,-0.001
D2a91a3a23e51b512,heldout,outbound,60_120,26,dvv,0.005
D6924642da06da259,heldout,outbound,60_120,28,dvv,0.001
D7ee9554abef2e7c7,heldout,outbound,60_120,0,dvv,-0.0001
D484f30ece418bf04,heldout,outbound,60_120,30,dvv,-0.0005
D342b5654c50626d8,heldout,outbound,60_120,8,dvv,-0.0002
D007ea33f3d1000d7,heldout,outbound,60_120,32,dvv,0.001
D0602a2b4794fcd07,heldout,outbound,60_120,0,dvv,-0.0002
D5eddcda001fe29fc,heldout,outbound,60_120,42,dvv,0.0001
D15dd8e9dbe43cd8e,heldout,outbound,60_120,4,dvv,-0.0002
D5c767fefb514d264,heldout,outbound,60_120,20,dvv,-0.0005
D0a937e298d39fdeb,heldout,outbound,60_120,12,dvv,0.0002
D3e73b14188d7b064,heldout,outbound,60_120,8,dvv,-0.01
D0861c782aea232d7,heldout,outbound,60_120,32,dvv,-0.0001
D6a6c45a8f76c87de,heldout,outbound,60_120,4,dvv,-0.005
D73805d5e6e0cfdb1,heldout,outbound,60_120,36,dvv,0.0001
D2ca8ea6f2f152d49,heldout,outbound,60_120,42,constant_shift,0.005
D1c6fb6aedff3c169,heldout,outbound,60_120,30,dvv,-0.01
D6b7c1805d5b63bcd,heldout,outbound,60_120,24,dvv,-0.0002
D5fad01ee7536ca25,heldout,outbound,60_120,26,dvv,-0.0001
D4a17d48deaf87fee,heldout,outbound,60_120,14,dvv,-0.001
D41dc6c5dbc6cc08f,heldout,outbound,60_120,18,dvv,-0.001
D035735b0945f4406,heldout,outbound,60_120,22,dvv,-0.005
D618f9ab684aadfa7,heldout,outbound,60_120,10,dvv,-0.001
D53069b1e4c54e66c,heldout,outbound,60_120,22,dvv,-0.002
D2d6a36a48cad0702,heldout,outbound,60_120,10,source_jitter,0.000283703857
D2a46e484ffafcb45,heldout,outbound,60_120,32,dvv,0
D4f348209a55f6c17,heldout,outbound,60_120,42,dvv,0.0002
D2808e4763b7151e6,heldout,outbound,60_120,40,dvv,0.0001
D7548feff3c3c3880,heldout,outbound,60_120,22,dvv,0.0005
D6246325740e8017b,heldout,outbound,60_120,10,constant_shift,0.005
D5d1415eede8b7409,heldout,outbound,60_120,18,dvv,0.001
D17f2da26df2617b0,heldout,outbound,60_120,8,dvv,0.01
D0a63ff996de5106b,heldout,outbound,60_120,36,dvv,-0.005
D648e4e8ac790696c,heldout,outbound,60_120,38,dvv,0.0005
D1053b0e6b8130a60,heldout,outbound,60_120,6,dvv,-0.001
D589693ca5cbe227c,heldout,outbound,60_120,18,constant_shift,0.005
D2e6e440786f21a00,heldout,outbound,60_120,22,dvv,0.01
D6abcad2ef21a98a8,heldout,outbound,60_120,8,dvv,-0.002
D439726a05b335864,heldout,outbound,60_120,0,constant_shift,0.005
D64b9cd97ac9fc905,heldout,outbound,60_120,0,dvv,-0.01
D2ac0243fdfe807e3,heldout,outbound,60_120,4,dvv,-0.001
D62e9cc34997033c5,heldout,outbound,60_120,4,dvv,0.01
D69839bbb6faa2276,heldout,outbound,60_120,2,dvv,0.01
D2d487a4749939515,heldout,outbound,60_120,12,dvv,-0.002
D0c14a9e42d80e8f9,heldout,outbound,60_120,8,dvv,0.001
D2571ef5bc1aee120,heldout,outbound,60_120,18,dvv,0
D19fa96a761d27331,heldout,outbound,60_120,0,dvv,0
D172050ba2af02f84,heldout,outbound,60_120,6,dvv,-0.0005
D0c57b1c2c2c66567,heldout,outbound,60_120,8,dvv,0.0001
D35df6a7a7de4a1eb,heldout,outbound,60_120,40,constant_shift,0.005
D37f118cef8fd2567,heldout,outbound,60_120,26,source_jitter,0.000154067029
D705e0911499a1f1c,heldout,outbound,60_120,44,dvv,-0.002
D555b8a3f83ab8fc0,heldout,outbound,60_120,44,dvv,0.0005
D6c38d7bbb01845c1,heldout,outbound,60_120,12,dvv,-0.0005
D4badafb143c1d7e1,heldout,outbound,60_120,30,constant_shift,0.005
D2c6d68db2afb3024,heldout,outbound,60_120,16,dvv,0.0001
D4cf6ccc8fb60880a,heldout,outbound,60_120,28,dvv,0.0005
D7f25cb8997d88f29,heldout,outbound,60_120,32,dvv,0.002
D51d682b3f742ec62,heldout,outbound,60_120,38,dvv,-0.001
D722e512075945937,heldout,outbound,60_120,22,dvv,-0.0005
D13f37c969e016ff3,heldout,outbound,60_120,12,dvv,0.005
D24a688a37ee802a5,heldout,outbound,60_120,6,dvv,-0.0001
D71d811315d2acc6d,heldout,outbound,60_120,10,dvv,-0.005
D48d09d649dc4d752,heldout,outbound,60_120,30,dvv,-0.0002
D319d204a1d888215,heldout,outbound,60_120,2,dvv,0.002
D414264b221915945,heldout,outbound,60_120,20,dvv,0
D45406d78fd2b82eb,heldout,outbound,60_120,18,dvv,0.0005
D220e6735cb231075,heldout,outbound,60_120,20,dvv,0.005
D006f9126b1b4ff5a,heldout,outbound,60_120,16,dvv,0.005
D2df19efc94d23fc0,heldout,outbound,60_120,10,dvv,0.005
D2c3a0d36b256a163,heldout,outbound,60_120,18,dvv,-0.002
D1b307181ce357449,heldout,outbound,60_120,38,dvv,0.0001
D59d798cc79b22223,heldout,outbound,60_120,38,dvv,0.001
D7b227434b149978d,heldout,outbound,60_120,40,dvv,0.0002
D569569f4c589dffa,heldout,outbound,60_120,12,dvv,0
D5b682fe452d4c87c,heldout,outbound,60_120,34,dvv,0.0005
D723bf3894555d3ba,heldout,outbound,60_120,42,dvv,0.0005
D14d0c93730681cee,heldout,outbound,60_120,20,source_jitter,0.000161790004
D30695b49cd1f4896,heldout,outbound,60_120,28,source_jitter,0.000286971568
D6a08647bb0287538,heldout,outbound,60_120,26,dvv,0
D1ec7476a1e89c527,heldout,outbound,60_120,16,dvv,-0.005
D1a736eb652b53dc0,heldout,outbound,60_120,18,dvv,0.002
D1b532defcaf39cbe,heldout,outbound,60_120,34,source_jitter,0.000473882664
D3e8581877e7d3516,heldout,outbound,60_120,14,dvv,0.0002
D2f88d6b4bf975999,heldout,outbound,60_120,24,dvv,0.0005
D0deefee2131ece32,heldout,outbound,60_120,14,dvv,-0.0001
D5e97eed3751229c3,heldout,outbound,60_120,12,dvv,0.001
D46651b13416d5979,heldout,outbound,60_120,24,dvv,-0.005
D3cba13739fa54b08,heldout,outbound,60_120,34,dvv,-0.01
D55f706cffbacbf8d,heldout,outbound,60_120,40,dvv,0.002
D17375aeeb3e3a425,heldout,outbound,60_120,26,dvv,0.001
D6c979071155295e4,heldout,outbound,60_120,32,dvv,-0.01
D3fdc7027f3386197,heldout,outbound,60_120,32,dvv,0.01
D7e5a5bc42e3eef73,heldout,outbound,60_120,38,constant_shift,0.005
D05776e4982f41c3a,heldout,outbound,60_120,42,dvv,-0.002
D0ada1bcc86800137,heldout,outbound,60_120,26,dvv,0.0001
D06dc22f9f45fe92b,heldout,outbound,60_120,14,constant_shift,0.005
D3755c6ff337f39c3,heldout,outbound,60_120,40,dvv,0.005
D53995e24b02e59f8,heldout,outbound,60_120,30,dvv,-0.0001
D33798dfc3fff3c6a,heldout,outbound,60_120,12,source_jitter,-0.000679634725
D7976592cd7b1610f,heldout,outbound,60_120,2,dvv,-0.0005
D7242beb281a5022f,heldout,outbound,60_120,26,dvv,0.01
D66838b8e46e7e290,heldout,outbound,60_120,0,dvv,0.0005
D3880a2f41de17a87,heldout,outbound,60_120,30,dvv,-0.002
D0e23401169d30c91,heldout,outbound,60_120,34,dvv,0.0001
D4e8bffbb0d1df52c,heldout,outbound,60_120,18,dvv,0.0001
D1df4d6e992301001,heldout,outbound,60_120,20,dvv,-0.002
D04d29c7ae42ee78c,heldout,outbound,60_120,32,dvv,-0.002
D6ba1d6d9a07cbdd4,heldout,outbound,60_120,4,dvv,0.002
D6758556f82b2a986,heldout,outbound,60_120,42,dvv,0.002
D1ad4f8a76de9c9af,heldout,outbound,60_120,28,constant_shift,0.005
D3c65c22ec2ad4474,heldout,outbound,60_120,6,dvv,0
D3c6bb19c2468d800,heldout,outbound,60_120,10,dvv,0.001
D57e0e68b68d93237,heldout,outbound,60_120,26,dvv,0.0005
D5feedb34969cb6e4,heldout,outbound,60_120,36,dvv,0.002
D7c5862c1ef5c69e8,heldout,outbound,60_120,6,dvv,0.0002
D164746890ae969b1,heldout,outbound,60_120,26,dvv,-0.01
D51ade9154378db49,heldout,outbound,60_120,22,dvv,0.002
D7a5952bb813e9c05,heldout,outbound,60_120,42,dvv,0
D3999858d608b16ac,heldout,outbound,60_120,10,dvv,0.0002
D114ecfaeecfffd33,heldout,outbound,60_120,36,dvv,-0.0002
D5d4548caf2aa43fd,heldout,outbound,60_120,36,dvv,-0.001
D558a43d0baeaa73b,heldout,outbound,60_120,42,dvv,-0.001
D0f60344f207f768a,heldout,outbound,60_120,8,constant_shift,0.005
D252ba27d746237e5,heldout,outbound,60_120,44,source_jitter,-0.000232017375
D1535ad961d633dae,heldout,outbound,60_120,10,dvv,-0.0002
D2b0bc95e74a28ede,heldout,outbound,60_120,34,dvv,-0.002
D718b68965d4d9861,heldout,outbound,60_120,28,dvv,-0.0005
D4d822341c80c8909,heldout,outbound,60_120,22,dvv,0.005
D0a150f813cc4d8ff,heldout,outbound,60_120,14,dvv,0.01
D3643354e84c5249d,heldout,outbound,60_120,32,dvv,0.005
D72f02ad438aa8f2a,heldout,outbound,60_120,26,dvv,-0.005
D27627dfa4e5720df,heldout,outbound,60_120,4,dvv,0.0005
D716be2e6d667f9a9,heldout,outbound,60_120,12,dvv,-0.005
D1370dab52b4117e8,heldout,outbound,60_120,6,dvv,-0.005
D7ba9b2349609015c,heldout,outbound,60_120,42,dvv,-0.0001
D18ec1f5e3aa5fad0,heldout,outbound,60_120,16,source_jitter,0.000297981157
D65cf7db63217c748,heldout,outbound,60_120,44,dvv,-0.01
D717b64d91902c4c1,heldout,outbound,60_120,24,dvv,-0.002
D7394554312b70a94,heldout,outbound,60_120,36,dvv,0.001
D0c919b5d7c1c196e,heldout,outbound,60_120,22,dvv,0
D038e71e057f4e7da,heldout,outbound,60_120,36,dvv,-0.0001
D73a1e8d59e26e4bd,heldout,outbound,60_120,6,dvv,0.0001
D0fad50351bbdd92c,heldout,outbound,60_120,16,dvv,-0.002
D2c782464e43ba7ce,heldout,outbound,60_120,30,dvv,0.0002
D5befed75ec2bbebc,heldout,outbound,60_120,2,dvv,-0.002
D5c14069f65060ee2,heldout,outbound,60_120,2,dvv,-0.0001
D0b25810d4a1a2956,heldout,outbound,60_120,38,dvv,-0.0005
D4241928e688a7def,heldout,outbound,60_120,0,dvv,0.005
D60eed7cf24204fc0,heldout,outbound,60_120,44,dvv,0.0001
D7315c7ef9e54f2c4,heldout,outbound,60_120,10,dvv,-0.0001
D6b307785af868445,heldout,outbound,60_120,38,dvv,-0.005
D0eb7a17d6aed777e,heldout,outbound,60_120,34,dvv,-0.0002
D42ab95292d3c6df5,heldout,outbound,60_120,44,dvv,0
D03d99e955f815fe7,heldout,outbound,60_120,14,dvv,-0.005
D68e1967ada92b422,heldout,outbound,60_120,30,dvv,0.01
D534392d91a117ef6,heldout,outbound,60_120,8,source_jitter,0.000804218957
D1a6a0ac52ab0a906,heldout,outbound,60_120,16,dvv,0.001
D4687ee0a23876630,heldout,outbound,60_120,18,dvv,-0.0002
D7a724fcf993445bb,heldout,outbound,60_120,6,source_jitter,-0.000374621242
D70fbe0f6fba10967,heldout,outbound,60_120,22,dvv,0.0002
D7429566dac8be6e8,heldout,outbound,60_120,6,dvv,0.002
D37d03767c5f82f98,heldout,outbound,60_120,20,dvv,-0.01
D377e34815d66c17e,heldout,outbound,60_120,8,dvv,-0.0005
D0e8139ee16a9f796,heldout,outbound,60_120,24,dvv,0.005
D5a2539df7904573e,heldout,outbound,60_120,10,dvv,-0.002
D6e1d8f0860d4dc90,heldout,outbound,60_120,44,dvv,0.005
D10164074848e8023,heldout,outbound,60_120,34,dvv,0.0002
D23f640e5dea22c75,heldout,outbound,60_120,18,source_jitter,-0.000324441842
D224a284dc1f7e7b7,heldout,outbound,60_120,24,dvv,0.0001
D24a3494fd2d7bdbd,heldout,outbound,60_120,16,dvv,0.0005
D0649b9ec89f9f0a6,heldout,outbound,60_120,36,dvv,0.0002
D48a91eae5048223b,heldout,outbound,60_120,42,dvv,0.005
D29af55c77612951a,heldout,outbound,60_120,30,dvv,-0.005
D0d44b26502ef5ca5,heldout,outbound,60_120,16,dvv,-0.0005
D51f7989481ef8742,heldout,outbound,60_120,20,dvv,0.01
D2cfa0ae14c3aea1c,heldout,outbound,60_120,26,dvv,-0.0005
D1de249cfa15b9273,heldout,outbound,60_120,36,dvv,-0.01
D685e869860546ef5,heldout,outbound,60_120,26,dvv,0.0002
D24a51cef6d84a405,heldout,outbound,60_120,34,dvv,-0.001
D7813df886c9dffa7,heldout,outbound,60_120,14,dvv,0.005
D2101de36dcef9490,heldout,outbound,60_120,4,dvv,-0.002
D70d26cafd850a8f2,heldout,outbound,60_120,4,dvv,0.0001
D512908a13dd30fd8,heldout,outbound,60_120,40,dvv,0.0005
D47d065acc1f503d4,heldout,outbound,60_120,22,dvv,0.0001
D7b6a6c8de114a104,heldout,outbound,60_120,2,constant_shift,0.005
D06e61ca78218a24d,heldout,outbound,60_120,0,dvv,0.002
D60b77725807032cb,heldout,outbound,60_120,34,dvv,-0.0005
D5a91eb967af95b2a,heldout,outbound,60_120,24,dvv,-0.0001
D477379b70cb2da6c,heldout,outbound,60_120,14,dvv,0.0005
D36aa46c99ec19de9,heldout,outbound,60_120,28,dvv,-0.001
D7973afe76e324b4c,heldout,outbound,60_120,40,dvv,0.001
D2a73c1559a47d965,heldout,outbound,60_120,18,dvv,0.005
D2f16e207d7546672,heldout,outbound,60_120,30,dvv,-0.001
D279b3518b5c26495,heldout,outbound,60_120,40,dvv,-0.005
D7fd961614be10c78,heldout,outbound,60_120,26,dvv,-0.002
D310674a605d0a938,heldout,outbound,60_120,20,dvv,-0.005
D48b51791bde1129d,heldout,outbound,60_120,20,dvv,0.0001
D28fe899ba80e61bd,heldout,outbound,60_120,16,dvv,0.002
D0eacc97cc33b29b9,heldout,outbound,60_120,38,source_jitter,0.000195758955
D4f2172d3bdaf0959,heldout,outbound,60_120,12,dvv,0.01
D4a8aeda38da1d909,heldout,outbound,60_120,6,dvv,0.0005
D38dc9b550644d43d,heldout,outbound,60_120,38,dvv,-0.0002
D25048b7f8f13ae0f,heldout,outbound,60_120,2,dvv,0.0002
D495e1a74f2fae4d2,heldout,outbound,60_120,34,dvv,0.002
D1f8ce588037cec52,heldout,outbound,60_120,12,dvv,-0.01
D11dbbb13365c0e80,heldout,outbound,60_120,0,dvv,0.0001
D65ce44b4ea5cf848,heldout,outbound,60_120,16,dvv,-0.01
D38f391fdc4522ef3,heldout,outbound,60_120,10,dvv,-0.0005
D3513de6e26c14213,heldout,outbound,60_120,40,dvv,0.01
D170553a4dbfb5ae9,heldout,outbound,60_120,32,dvv,0.0002
D485e02661b3aa01d,heldout,outbound,60_120,8,dvv,0.0002
D778292e6c74d568f,heldout,outbound,60_120,22,source_jitter,-0.000287331426
D6a4dc4517ffe09f3,heldout,outbound,60_120,8,dvv,-0.0001
D03de82bfaf1dfff3,heldout,outbound,60_120,16,dvv,-0.001
D036c7ca7db27e40b,heldout,outbound,60_120,12,dvv,-0.0002
D788a0c2ccfc3a7f1,heldout,outbound,60_120,14,dvv,-0.01
D69e0e9c464c30d6a,heldout,outbound,60_120,24,source_jitter,0.000406031783
D25bdffcf3727c65b,heldout,outbound,60_120,34,dvv,0.001
D7d6ab962fc9ac2b7,heldout,outbound,60_120,18,dvv,-0.01
D317225babf4192d5,heldout,outbound,60_120,2,dvv,-0.001
D5df4e03af56f3973,heldout,outbound,60_120,28,dvv,-0.005
D5778d5b71b556476,heldout,outbound,60_120,42,dvv,0.01
D7561d8151cdd4b4e,heldout,outbound,60_120,0,dvv,-0.002
D013de839060bdb11,heldout,outbound,60_120,26,dvv,-0.001
D69fbe35b903e057f,heldout,outbound,60_120,20,dvv,-0.0001
D208a8cb1c8cbe216,heldout,outbound,60_120,32,dvv,0.0005
D5fc7b27387adc2af,heldout,outbound,60_120,0,dvv,0.01
D7ff3eae34f244834,heldout,outbound,60_120,28,dvv,-0.01
D783fc526171e0a5b,heldout,outbound,60_120,44,dvv,-0.0005
D1574453f555e7d4d,heldout,outbound,60_120,14,dvv,-0.002
D6a2488287ba3c007,heldout,outbound,60_120,4,source_jitter,0.000381582774
D1a085d64200c57b3,heldout,outbound,60_120,42,dvv,-0.0005
D487811e86e37f656,heldout,outbound,60_120,4,dvv,0.005
D217c7b409a834682,heldout,outbound,60_120,2,dvv,0.005
D14cc518379f6fcef,heldout,outbound,60_120,32,dvv,0.0001
D0a72ee01bcc62552,heldout,outbound,60_120,38,dvv,0.005
D169e7b2c62a27424,heldout,outbound,60_120,40,dvv,-0.01
D54f0bb974465b5f2,heldout,outbound,60_120,6,constant_shift,0.005
D7bab7884bb226f3d,heldout,return,15_30,18,dvv,0.0005
D026ee73b1d0151ed,heldout,return,15_30,42,dvv,-0.002
D7bba57bf9cc0afce,heldout,return,15_30,38,dvv,0.0005
D0228c3a3cc6e871d,heldout,return,15_30,12,dvv,0.0005
D48f15f5f0e8d7a25,heldout,return,15_30,30,dvv,0.01
D06ae46d9913ea79c,heldout,return,15_30,20,dvv,0.001
D01e48142786229c8,heldout,return,15_30,2,dvv,0.002
D48751db8571a2385,heldout,return,15_30,18,dvv,-0.002
D41f7ae4d32018e54,heldout,return,15_30,24,dvv,0.0005
D273fe31a1da04412,heldout,return,15_30,30,dvv,0.001
D614af4d4ad580ced,heldout,return,15_30,14,dvv,0
D1dd85bf3e0c1a765,heldout,return,15_30,2,dvv,-0.002
D4a804e1d2c2b3488,heldout,return,15_30,2,dvv,0.001
D61252bb0f9815b01,heldout,return,15_30,30,dvv,-0.002
D6e5f72db1d49d54c,heldout,return,15_30,38,dvv,-0.0001
D3aedc18ff921c112,heldout,return,15_30,30,dvv,-0.0005
D1c00d03f0ea98cd1,heldout,return,15_30,2,dvv,0.0005
D412f34f6f5aa8533,heldout,return,15_30,10,dvv,-0.005
D4bb1f3c324c75918,heldout,return,15_30,0,dvv,-0.01
D23fd9edde4003631,heldout,return,15_30,16,dvv,0.0001
D624ba773b8303529,heldout,return,15_30,18,dvv,0.0002
D1c25604da2ec47ff,heldout,return,15_30,42,dvv,0.002
D1aef381e2df697fd,heldout,return,15_30,36,dvv,0.0005
D0a3e50af0d5640ef,heldout,return,15_30,0,dvv,-0.0005
D6396557a37d5111f,heldout,return,15_30,4,dvv,0
D3a0732802891bec7,heldout,return,15_30,14,dvv,0.001
D1f6a2e4ff3c12f52,heldout,return,15_30,2,dvv,-0.0001
D5f0bff1d49e944bb,heldout,return,15_30,34,dvv,0.0002
D1e8c0853f405e718,heldout,return,15_30,32,dvv,0.001
D008afc27d808bb86,heldout,return,15_30,2,dvv,-0.01
D5ed72938090dc90c,heldout,return,15_30,6,dvv,0.002
D452159b9f6cb5a19,heldout,return,15_30,4,constant_shift,0.005
D49d39f98e3984af7,heldout,return,15_30,32,dvv,-0.001
D1ba2f6411bf25fe5,heldout,return,15_30,34,dvv,0.0001
D6203b401013ee838,heldout,return,15_30,40,dvv,-0.0005
D3ccb0e8b96257214,heldout,return,15_30,28,dvv,-0.001
D535279cd79a0266a,heldout,return,15_30,8,dvv,0.01
D4c42302fb4384b59,heldout,return,15_30,28,dvv,-0.01
D08e500092abdb46d,heldout,return,15_30,20,dvv,-0.002
D4da9e576d72d9fee,heldout,return,15_30,22,dvv,-0.0001
D1f10fbd9cd3f14bb,heldout,return,15_30,22,dvv,-0.0002
D32b61ccb3c9b7c8e,heldout,return,15_30,18,dvv,-0.0001
D41c6ec1f5cb9f707,heldout,return,15_30,16,dvv,-0.002
D3be6192592f959e0,heldout,return,15_30,6,source_jitter,0.000102843094
D4f5719169a8babd8,heldout,return,15_30,8,dvv,-0.01
D507a2ef63f1cd0c9,heldout,return,15_30,22,dvv,-0.005
D177af325cb1a0fd8,heldout,return,15_30,24,dvv,0.001
D0b78042f08d5e8fa,heldout,return,15_30,10,dvv,-0.0005
D29242ae9f871d4dd,heldout,return,15_30,24,dvv,-0.001
D5cbd4ca1bb62fa98,heldout,return,15_30,14,dvv,-0.01
D1c125ed66fa50e12,heldout,return,15_30,34,source_jitter,-8.00809201e-05
D529f359cb913b814,heldout,return,15_30,40,dvv,-0.0002
D43b4e6093c575eff,heldout,return,15_30,26,dvv,0.01
D654a07e520845d01,heldout,return,15_30,0,dvv,0.001
D798b53d18c30a50f,heldout,return,15_30,14,dvv,-0.001
D051840d053828455,heldout,return,15_30,24,dvv,-0.0002
D4868418333e70e7c,heldout,return,15_30,40,dvv,-0.001
D10a8a4653314db75,heldout,return,15_30,16,dvv,0.0002
D7ac8cf4b9878900b,heldout,return,15_30,34,dvv,-0.0002
D4a63ed876357248c,heldout,return,15_30,14,dvv,-0.0002
D7482ae18f7f191a8,heldout,return,15_30,36,dvv,-0.01
D01d4018801d9df48,heldout,return,15_30,14,dvv,-0.002
D7a6f753f2d80b48e,heldout,return,15_30,16,dvv,-0.0001
D483b3fadf2ad4f2d,heldout,return,15_30,6,dvv,-0.0002
D401c7d75a654d9a7,heldout,return,15_30,18,dvv,-0.0002
D0790bdc78c4edc55,heldout,return,15_30,4,dvv,0.001
D21ebd90e20d9b82c,heldout,return,15_30,30,source_jitter,-0.000219617689
D0bfb3ea9e700f1ee,heldout,return,15_30,38,constant_shift,0.005
D17baad13eb1570ba,heldout,return,15_30,34,dvv,-0.001
D6583da5c33f963ab,heldout,return,15_30,20,dvv,0.0002
D78d826b3e6772a20,heldout,return,15_30,12,dvv,0.005
D7ca08d762113d058,heldout,return,15_30,22,dvv,-0.001
D303f3d204df6f743,heldout,return,15_30,22,source_jitter,-0.000113601349
D3a7443322617eb9a,heldout,return,15_30,24,dvv,-0.005
D2339f70dbc2b4c9c,heldout,return,15_30,2,constant_shift,0.005
D0ce692647e4f164c,heldout,return,15_30,26,dvv,0.0002
D6aa472e487c6bffb,heldout,return,15_30,12,constant_shift,0.005
D1bd298e8a25cf8b6,heldout,return,15_30,42,dvv,-0.01
D6f439edb01e862b5,heldout,return,15_30,44,dvv,-0.001
D60b358bd9d2ceaf1,heldout,return,15_30,2,dvv,0.0001
D6402a8072e60e91a,heldout,return,15_30,40,source_jitter,0.000153389335
D5a17fe53aa3d90e0,heldout,return,15_30,38,dvv,-0.001
D15f192c3bf98cd07,heldout,return,15_30,32,dvv,0.0005
D6731f8cf3bb1b80a,heldout,return,15_30,6,constant_shift,0.005
D4952e4ffd55104ee,heldout,return,15_30,26,source_jitter,-0.000254489517
D17586f6c2af60a81,heldout,return,15_30,42,dvv,-0.001
D05e25426bac2a033,heldout,return,15_30,28,source_jitter,-0.000368252022
D2fb73fec9761adbe,heldout,return,15_30,34,dvv,-0.0005
D41c0aa1c443bd19d,heldout,return,15_30,44,dvv,0
D5c7cd50444e2ec90,heldout,return,15_30,44,source_jitter,0.000581755072
D54fced9e6ecd2622,heldout,return,15_30,42,dvv,0.0005
D13de6393ae02c77d,heldout,return,15_30,4,dvv,-0.005
D25e47b6187835d17,heldout,return,15_30,10,source_jitter,-0.00023398196
D08b9df4597e2e535,heldout,return,15_30,6,dvv,0.0005
D610617ebace6a3bc,heldout,return,15_30,4,dvv,-0.001
D0946a66923cf8a14,heldout,return,15_30,16,constant_shift,0.005
D11e9ada64de3efdb,heldout,return,15_30,22,dvv,0.01
D6254b362038f9438,heldout,return,15_30,4,source_jitter,0.000475549345
D4b7d8b3df9a6f7b8,heldout,return,15_30,38,dvv,-0.002
D63dbf3117419cbb7,heldout,return,15_30,2,dvv,0.0002
D03fafa902f293f99,heldout,return,15_30,28,dvv,0.001
D020a239a7bf9875c,heldout,return,15_30,42,dvv,0.005
